games
avg_rating,geek_rating,name,price,rank,voting,year
3.64,5.446,Curious George Match-a-Balloon Game,,16311,33,1957
4.76,5.446,Rail/Road,,16312,95,2007
4.46,5.446,Advanced Dungeons & Dragons Trivia Game,,16313,79,1991
4.68,5.446,Banana Balance,,16314,85,2011
4.3,5.445,League of Pirates,,16315,57,2006
4.19,5.445,Cash Cab,,16316,52,2008
4.68,5.445,The Batman Game,,16317,64,1989
3.88,5.445,Spejle Æg,,16318,42,
5.47,5.445,Castle Risk,,16319,1274,1986
5.09,5.445,Stoplights,,16320,186,2007
4.55,5.445,Zombies!!! Roll Them Bones!,14.99,16321,79,2013
5.35,5.445,Lucky Loop,,16322,541,2003
4.15,5.445,Solomon's Temple,,16323,51,2001
4.07,5.445,30 Second Mysteries,,16324,45,1995
5.39,5.445,Hedbanz for Adults!,,16325,758,1991
5.07,5.445,Express 01,,16326,155,2012
4.16,5.445,Tyrannosaurus Rex,,16327,53,1988
4.26,5.445,The Vampire Game,,16328,57,1986
4.2,5.445,PURGE: Sins of Science,,16329,50,2012
4.04,5.445,Fred,,16330,42,2007
3.78,5.444,Kapitan Bomba,,16331,44,2009
5.31,5.444,Clue Jr.: The Case of the Missing Cake,12.99,16332,376,2003
5.07,5.444,Jenga: Tetris,16.99,16333,161,2013
4.17,5.444,Antiques Roadshow: The Game,,16334,50,2000
5.21,5.444,Mad Zeppelin,,16335,313,2010
4.89,5.444,Gregory Horror Show,,16336,117,2002
4.68,5.444,Scrabble DASH,,16337,81,2009
4.36,5.444,Der Dativ ist dem Genitiv sein Tod,,16338,64,2006
5.35,5.444,Trivial Pursuit: Millennium Edition,,16339,483,1999
5.13,5.444,GolfMania,,16340,233,1997
4.23,5.444,The World Council,,16341,57,2016
4.13,5.444,Eye,,16342,54,1987
4.51,5.444,Deal or No Deal: Electronic Game,,16343,67,2006
4.31,5.444,The Golden Compass,,16344,59,2007
4.07,5.444,Make Your Own Opoly,,16345,50,1998
3.53,5.444,The Lord of the Rings: The Complete Trilogy – Adventure Board Game,29.99,16346,45,2012
5.18,5.444,Cosmic Coasters,,16347,205,2001
5.18,5.444,Covert Action,,16348,251,2007
5.16,5.443,O'NO 99,,16349,203,1980
5.24,5.443,The Game of Nations,,16350,251,1973
4.45,5.443,Life on the Farm Board Game,,16351,60,1996
5.07,5.443,Scary Tales: Little Red vs. Pinocchio,,16352,177,2009
4.34,5.443,Atlantis: Pathways of the Deep,,16353,62,2001
5.19,5.443,Jumpin' Monkeys,,16354,191,1991
4.48,5.443,Berserker,,16355,69,1982
4.67,5.443,The Price Is Right,,16356,85,1973
4.87,5.443,Trivial Pursuit: Junior,,16357,124,1992
3.92,5.443,Baccarat,,16358,45,
4.14,5.443,Pro Tennis,,16359,55,1983
4.3,5.443,Bowl and Score,,16360,61,1962
4.77,5.443,Game of Games,,16361,107,1986
5.33,5.443,Let's Kill,,16362,377,1997
5.37,5.443,Tumblin' Monkeys,,16363,454,1999
5.37,5.443,Advance to Boardwalk,27.97,16364,684,1985
5.42,5.443,"Before I Kill You, Mister Spy...",15,16365,1180,1996
4.27,5.443,Intern,,16366,64,1979
4.55,5.443,The Fuzztoons,,16367,72,2005
4.81,5.443,Jenga BOOM,,16368,109,2012
4.45,5.443,Wypas,,16369,75,2007
5.31,5.442,Continuo,,16370,385,1982
3.48,5.442,Worst Case Scenario: The Game of Surviving Life,,16371,38,2006
4.58,5.442,QI the Board Game,,16372,75,2011
4.42,5.442,Fishin' Time,,16373,66,1986
5.22,5.442,Bucket of Doom,,16374,220,2014
5.03,5.442,Q-Turn,,16375,158,1999
4.7,5.442,Assassin: The Final Game,,16376,83,1980
4.94,5.442,Malta!,,16377,143,2010
4.76,5.442,Monkey Arena,,16378,92,2005
5.18,5.442,The Princess Bride: Storming the Castle,24.99,16379,242,2008
4.35,5.442,Kung Fu,,16380,60,2009
5.22,5.441,Kablamo,,16381,288,2004
5.08,5.441,Mummy Rummy,,16382,162,1994
4.96,5.441,UNO Dice Game,,16383,134,2011
4.18,5.441,Cálico Electrónico: El juego de cartas,,16384,56,2006
5,5.441,Star Wars: Return of the Jedi – Battle at Sarlacc's Pit,,16385,155,1983
5.3,5.441,Cir*Kis,,16386,311,2009
4.38,5.441,Cat-opoly,,16387,65,
4.89,5.441,Sudoku,,16388,106,2005
4.19,5.44,Muumipeli,,16389,54,
5.25,5.44,Conquest of Pangea,39.99,16390,285,2006
4.63,5.44,Men At Arms,,16391,89,1990
4.76,5.44,Bacchus,,16392,91,2009
5.19,5.44,Trivial Pursuit: The 1980's,,16393,223,1989
4.23,5.44,Cranium Brain Breaks,,16394,58,2010
4.3,5.44,Rio,,16395,64,1981
4.85,5.44,Railways Express,39.99,16396,117,2013
4.6,5.44,Electronic Whac-a-Mole,,16397,92,1999
4.57,5.44,Odds'R,,16398,81,2002
3.6,5.44,The Worst-Case Scenario Survival Card Game: Travel Edition,,16399,40,2002
4.71,5.44,LEGO Racers Super Speedway Game,,16400,99,2001
4.77,5.44,The Oregon Trail: Hunt for Food Card Game,,16401,140,2017
5.4,5.44,Devil Bunny Needs a Ham,,16402,690,1998
4.37,5.44,POG The Game,,16403,56,1995
3.78,5.439,Book of Lists Game,,16404,42,1979
4.73,5.439,Krumble,,16405,93,2006
5.13,5.439,Trivial Pursuit: Disney Edition,,16406,212,2005
4.88,5.439,Storm the Castle!,,16407,132,2013
5.27,5.439,Greed,,16408,339,1984
5.02,5.439,The Bird Told Me To Do It,,16409,171,2016
5.08,5.439,Templar Intrigue,,16410,203,2014
4.26,5.439,Spite,,16411,58,1995
4.82,5.439,Monopoly: Disney/Pixar,,16412,105,2005
3.44,5.439,Looney Tunes Trading Card Game,,16413,38,2000
5.3,5.439,Oh Snap!,,16414,531,1965
4.92,5.439,Electronic Talking Battleship,,16415,144,1989
4.96,5.439,The Last Straw,,16416,143,1988
5.05,5.439,Armada,,16417,166,1978
4.85,5.438,Minister,,16418,127,1975
5.06,5.438,Vendetta,,16419,194,1988
4.28,5.438,Five Little Monkeys Jumping on the Bed,,16420,61,2007
4.81,5.438,Der Herr der Ringe: Die Gefährten,,16421,121,2001
4.12,5.438,Wonders of the World,,16422,61,2004
5.28,5.438,Bottlecap Vikings,,16423,398,2015
5.07,5.438,Jurassic Park Game,,16424,172,1993
5.06,5.438,7,,16425,137,2009
3.32,5.438,Tech Support,,16426,35,2005
5,5.438,Xanth,,16427,162,1991
4.56,5.438,Ghettopoly,,16428,91,2003
4.28,5.438,Foreign Exchange,,16429,68,1979
4.35,5.438,Ritter ohne Furcht und Tadel,,16430,68,1998
3.71,5.438,Littlest Pet Shop Game,,16431,44,2005
5.27,5.437,Air War: Modern Tactical Air Combat,,16432,283,1977
5.21,5.437,Blood Wars,,16433,189,1995
4.14,5.437,Legends of the Hidden Temple,,16434,67,2017
4.01,5.437,Jumbolino,,16435,53,1978
3.41,5.437,Dark Legacy: The Rising,,16436,34,2018
5.32,5.437,Crossfire,,16437,391,1971
3.67,5.437,Osada,,16438,48,2007
5.2,5.437,Global Pursuit,,16439,233,1987
4.4,5.437,Darkness Falls on Sevinpold,,16440,69,2002
5.07,5.437,Sorry! with Fire & Ice Power-ups,,16441,184,2013
4.47,5.437,Vox Populi,,16442,75,1999
3.55,5.437,Jeff Foxworthy's You Might Be a Redneck if... Game,,16443,39,2006
4.81,5.437,Alibi,,16444,109,2001
4.99,5.436,Don't Rock the Boat,,16445,171,2012
4.5,5.436,Combined Arms,,16446,81,1974
4.74,5.436,Tennis,,16447,112,1975
3.19,5.436,"Operation Elope, 1918-1919",,16448,32,2001
5.31,5.436,Boom-O,,16449,568,2000
5.33,5.436,ZombieTown,,16450,422,2007
4.8,5.436,Where in the World is Carmen Sandiego?,,16451,113,1992
4.27,5.436,The Amazing Race: DVD Board Game,,16452,65,2006
3.83,5.436,White Lady,,16453,46,1987
4.04,5.436,Abuse: The Final Insult,,16454,55,2004
4.01,5.436,Fairytale Games: The Battle Royale,,16455,69,2014
4.09,5.435,Rock Paper Scissors,,16456,54,1968
4.31,5.435,Hot Potato,,16457,70,1988
4.65,5.435,Quicksand,,16458,102,1989
4.96,5.435,Monopoly: European Edition,,16459,150,1991
5.39,5.435,"Win, Lose, or Banana",,16460,751,2009
4.97,5.435,The Game of Life: Pirates of the Caribbean,,16461,152,2004
4.82,5.435,Awkward Family Photos,,16462,128,2011
4.28,5.435,Hipster Dice,,16463,69,2014
5.26,5.435,Iceberg Seals,,16464,421,1996
5.07,5.435,Quao,,16465,196,2007
5.17,5.435,The Da Vinci Code Board Game: The Quest for the Truth,,16466,217,2006
5.4,5.435,Malefiz,,16467,853,1960
4.69,5.434,Bet Your Brain,,16468,106,2008
5.33,5.434,Therapy,,16469,591,1986
2.8,5.434,Worlds of Heroes & Tyrants,,16470,30,2001
4.69,5.434,Monty Python and the Holy Grail CCG,,16471,104,1996
3.12,5.434,Labirynt Czarnoksiężnika,,16472,38,2005
4.01,5.434,The Allowance Game,,16473,52,1979
5.03,5.434,Tenjo,,16474,193,2001
4.12,5.433,History of the Second World War,,16475,59,1985
4.17,5.433,Globopolis,,16476,63,2002
4.48,5.433,Big Fish Lil' Fish,,16477,93,2005
3.68,5.433,Harry Potter and the Sorcerer's Stone The Game,,16478,46,2000
4.5,5.433,Monopoly: French,,16479,94,1982
5.1,5.433,Voodoo Mania,,16480,207,2013
4.85,5.433,The Newlywed Game,,16481,129,1967
5.36,5.433,Redneck Life,,16482,447,2003
5.15,5.432,Amber,,16483,232,2012
4.16,5.432,Rats!,,16484,64,2000
3.32,5.432,Pacardy,,16485,40,2005
4.92,5.432,Secrets of the Tombs,,16486,169,2003
4.4,5.432,Monopoly: Australian Edition,,16487,82,1996
5.04,5.432,Jenga Truth-or-Dare,,16488,173,2000
4.94,5.432,Stare!,,16489,140,1999
4.24,5.432,Borodino: Doomed Victory,,16490,68,1990
4.69,5.432,Monopoly: The Portable Property Trading Game,,16491,117,1994
5.21,5.432,Billionaire,,16492,267,1973
4.48,5.432,Isolate,,16493,88,2003
4.8,5.432,UFO: Game of Close Encounters,,16494,125,1976
4.04,5.432,Dr. Seuss Green Eggs and Ham Game,,16495,58,1996
5.19,5.432,Curse of the Idol,,16496,294,1990
3.67,5.432,Wyprawa,,16497,43,2005
4.63,5.432,The Game of Life: Spongebob Squarepants Edition,,16498,101,2004
5.09,5.431,Igels: Das Kartenspiel,,16499,216,2005
4.5,5.431,Choco,,16500,96,1977
3.18,5.247,A Chaotic Life!,,16901,157,2015
4.48,5.246,Bowling Dice,,16902,371,1999
4.23,5.244,Don't Spill the Beans,,16903,304,1957
4.48,5.243,Burn in Hell,,16904,380,2004
4.85,5.243,Tenzi,,16905,659,2011
4.61,5.242,Bitin' Off Hedz,,16906,468,1996
3.86,5.239,Wadjet,,16907,213,1996
3.68,5.236,Nero,,16908,207,2002
3.89,5.236,CSI: Crime Scene Investigation – The Board Game,13.3,16909,248,2004
5.01,5.236,Mad Gab,26.99,16910,1228,1996
4.53,5.235,Buckaroo!,,16911,442,1970
4.43,5.23,Let's Go Fishin',,16912,395,1979
3.39,5.226,Snap,,16913,180,1866
4.06,5.225,Uncle Wiggily,17,16914,287,1916
3.83,5.224,Jacks,,16915,234,
4.22,5.218,Titanic: The Board Game,,16916,315,1998
3.41,5.209,Urban Myth,,16917,209,2002
3.27,5.205,Slap Jack,,16918,184,1934
4.68,5.199,Man Bites Dog,12.99,16919,698,2002
1.86,5.199,Global Survival,,16920,114,1992
4.38,5.198,Sim City: The Card Game,,16921,444,1994
3.72,5.197,Coaster Park,,16922,250,2017
5.21,5.189,Trivial Pursuit: Genus Edition,29.99,16923,6884,1981
4.47,5.186,The Game of Life (40th Anniversary Edition),37.99,16924,495,1999
4.83,5.185,The Hobbit: The Defeat of Smaug,,16925,1091,2001
3.67,5.172,Lost: The Game,19.99,16926,279,2006
5.1,5.171,Chinese Checkers,19.99,16927,3613,1893
4.76,5.162,Aggravation,9.99,16928,926,1962
3.49,5.161,Assassin,,16929,245,1993
3.28,5.158,The Lord of the Rings: The Fellowship of the Ring,,16930,221,2002
4.61,5.157,Who Wants to Be a Millionaire,,16931,753,2000
4.36,5.157,Trump: The Game,9.99,16932,610,1989
4.9,5.157,The Mad Magazine Game,,16933,1237,1979
4.73,5.155,Don't Break the Ice,10.99,16934,930,1965
4.6,5.146,A Question of Scruples,,16935,692,1984
4.97,5.142,Monopoly: Star Wars,,16936,1646,1997
4.77,5.137,Ker Plunk,16.99,16937,1139,1967
4.69,5.122,Outdoor Survival,,16938,893,1972
4.38,5.11,Would You Rather...?,,16939,607,1998
3.04,5.108,Bunco,17.99,16940,232,1855
4.46,5.096,Jumanji,,16941,683,1995
4.64,5.09,Go For Broke,,16942,1052,1965
4.57,5.082,Labyrinth,24.99,16943,983,1940
4.76,5.08,MindTrap,29.99,16944,1603,1991
5.09,5.079,Phase 10,6.99,16945,6186,1982
4.64,5.072,Afrikan tähti,,16946,1110,1951
4.68,5.071,In a Pickle,12.99,16947,1228,2004
4.04,5.07,Dirty Minds: The Game of Naughty Clues,9.99,16948,507,1990
4.37,5.054,Crazy Eights,7.99,16949,769,
4.33,5.018,Solitaire,,16950,801,1687
3.87,5.015,Tiddledy Winks,,16951,524,1888
4.74,5.011,Memory,22.99,16952,2031,1959
2.77,5.003,The Ungame,25,16953,277,1973
4.58,4.993,Blackjack,23.99,16954,1301,1700
4.77,4.992,Pay Day,18.99,16955,2149,1975
4.21,4.986,Hangman,9.99,16956,788,1976
4.24,4.983,Simon,,16957,837,1978
4.28,4.98,Perfection,10.99,16958,883,1973
3.84,4.975,Fact or Crap,24.99,16959,588,2001
4.22,4.965,Top Trumps,,16960,810,1968
4.85,4.933,Connect Four,12.99,16961,5608,1974
4.86,4.929,Checkers,5,16962,6079,1150
4.78,4.924,Guess Who?,17.99,16963,3673,1979
4.31,4.902,Monopoly Junior,11.99,16964,1180,1990
